Codigo Invias,NombreEstacionPeaje,Fecha,Trafico,Recaudo
3952,PUERTO BERRIO,12/01/2016,55099,500581150
3952,PUERTO BERRIO,01/01/2017,60689,587610850
3952,PUERTO BERRIO,02/01/2017,38780,390357200
3952,PUERTO BERRIO,03/01/2017,42491,426187200
3952,PUERTO BERRIO,04/01/2017,46478,440529650
3952,PUERTO BERRIO,05/01/2017,41809,410838850
3952,PUERTO BERRIO,06/01/2017,44176,425395700
3952,PUERTO BERRIO,07/01/2017,45016,435708700
3952,PUERTO BERRIO,08/01/2017,42970,415893250
3952,PUERTO BERRIO,09/01/2017,41729,409318000
3952,PUERTO BERRIO,10/01/2017,45975,447014250
3952,PUERTO BERRIO,11/01/2017,44569,436259400
3952,PUERTO BERRIO,12/01/2017,58057,546898500
3952,PUERTO BERRIO,01/01/2018,60148,567245250
3952,PUERTO BERRIO,02/01/2018,40511,424609400
3952,PUERTO BERRIO,03/01/2018,48889,490294400
3952,PUERTO BERRIO,04/01/2018,46666,479456100
3952,PUERTO BERRIO,05/01/2018,46222,488050050
3952,PUERTO BERRIO,06/01/2018,53995,581561450
3952,PUERTO BERRIO,07/01/2018,50340,514470550
3952,PUERTO BERRIO,08/01/2018,48233,489252750
3952,PUERTO BERRIO,09/01/2018,46965,491273750
3952,PUERTO BERRIO,10/01/2018,51494,526353800
3952,PUERTO BERRIO,11/01/2018,48311,486971600
3952,PUERTO BERRIO,12/01/2018,60096,577156100
3939,PUERTO COLOMBIA,01/01/2014,189984,1639089300
3939,PUERTO COLOMBIA,02/01/2014,127266,1140454800
3939,PUERTO COLOMBIA,03/01/2014,158867,1412606800
3939,PUERTO COLOMBIA,04/01/2014,164345,1465572200
3939,PUERTO COLOMBIA,05/01/2014,140092,1274537500
3939,PUERTO COLOMBIA,06/01/2014,157657,1443511000
3939,PUERTO COLOMBIA,07/01/2014,148511,1355035600
3939,PUERTO COLOMBIA,08/01/2014,160333,1440373900
3939,PUERTO COLOMBIA,09/01/2014,135093,1287129400
3939,PUERTO COLOMBIA,10/01/2014,153748,1374955300
3939,PUERTO COLOMBIA,11/01/2014,157391,1408555900
3939,PUERTO COLOMBIA,12/01/2014,186541,1644491200
3939,PUERTO COLOMBIA,01/01/2015,203910,1772280500
3939,PUERTO COLOMBIA,02/01/2015,148219,1368187900
3939,PUERTO COLOMBIA,03/01/2015,156864,1513542100
3939,PUERTO COLOMBIA,04/01/2015,166490,1554667900
3939,PUERTO COLOMBIA,05/01/2015,160985,1521957500
3939,PUERTO COLOMBIA,06/01/2015,175156,1657884600
3939,PUERTO COLOMBIA,07/01/2015,172482,1670853400
3939,PUERTO COLOMBIA,08/01/2015,173384,1666913200
3939,PUERTO COLOMBIA,09/01/2015,149400,1453518900
3939,PUERTO COLOMBIA,10/01/2015,171616,1638917700
3939,PUERTO COLOMBIA,11/01/2015,177095,1716118500
3939,PUERTO COLOMBIA,12/01/2015,205960,1950935000
3939,PUERTO COLOMBIA,01/01/2016,224862,2146704600
3939,PUERTO COLOMBIA,02/01/2016,161503,1666969800
3939,PUERTO COLOMBIA,03/01/2016,193958,1987465300
3939,PUERTO COLOMBIA,04/01/2016,149624,1592873600
3939,PUERTO COLOMBIA,05/01/2016,170995,1837900900
3939,PUERTO COLOMBIA,06/01/2016,168219,1770839800
3939,PUERTO COLOMBIA,07/01/2016,198028,2073798500
3939,PUERTO COLOMBIA,08/01/2016,173502,1857524100
3939,PUERTO COLOMBIA,09/01/2016,154640,1687647500
3939,PUERTO COLOMBIA,10/01/2016,170667,1808628200
3939,PUERTO COLOMBIA,11/01/2016,159063,1690581800
3939,PUERTO COLOMBIA,12/01/2016,189124,2211522700
3939,PUERTO COLOMBIA,01/01/2017,215866,2516824800
3939,PUERTO COLOMBIA,02/01/2017,159700,1973095500
3939,PUERTO COLOMBIA,03/01/2017,161732,2099465700
3939,PUERTO COLOMBIA,04/01/2017,179367,2197674600
3939,PUERTO COLOMBIA,05/01/2017,150962,1867987000
3939,PUERTO COLOMBIA,06/01/2017,169948,2148617400
3939,PUERTO COLOMBIA,07/01/2017,183279,2257298600
3939,PUERTO COLOMBIA,08/01/2017,168585,2070234600
3939,PUERTO COLOMBIA,09/01/2017,156620,1919977300
3939,PUERTO COLOMBIA,10/01/2017,179407,2214439800
3939,PUERTO COLOMBIA,11/01/2017,167782,2060998000
3939,PUERTO COLOMBIA,12/01/2017,201794,2417176500
3939,PUERTO COLOMBIA,01/01/2018,214778,2473418300
3939,PUERTO COLOMBIA,02/01/2018,159335,1970802800
3939,PUERTO COLOMBIA,03/01/2018,191824,2403180400
3939,PUERTO COLOMBIA,04/01/2018,157748,2042297700
3939,PUERTO COLOMBIA,05/01/2018,154361,1967619000
3939,PUERTO COLOMBIA,06/01/2018,176143,2276672400
3939,PUERTO COLOMBIA,07/01/2018,201883,2551952400
3939,PUERTO COLOMBIA,08/01/2018,184915,2400760900
3939,PUERTO COLOMBIA,09/01/2018,163986,2152449100
3939,PUERTO COLOMBIA,10/01/2018,179552,2343183900
3939,PUERTO COLOMBIA,11/01/2018,181665,2401582000
3939,PUERTO COLOMBIA,12/01/2018,220649,2763932200
3808,PUERTO TRIUNFO,01/01/2014,122452,1938352500
3808,PUERTO TRIUNFO,02/01/2014,76403,1474306500
3808,PUERTO TRIUNFO,03/01/2014,83089,1600927000
3808,PUERTO TRIUNFO,04/01/2014,99134,1697136800
3808,PUERTO TRIUNFO,05/01/2014,83538,1650772100
3808,PUERTO TRIUNFO,06/01/2014,90961,1602293100
3808,PUERTO TRIUNFO,07/01/2014,92947,1751200300
3808,PUERTO TRIUNFO,08/01/2014,96537,1748493100
3808,PUERTO TRIUNFO,09/01/2014,85597,1675987000
3808,PUERTO TRIUNFO,10/01/2014,98194,1837273400
3808,PUERTO TRIUNFO,11/01/2014,91388,1724376300
3808,PUERTO TRIUNFO,12/01/2014,130478,2082433900
3808,PUERTO TRIUNFO,01/01/2015,132970,2172602500
3808,PUERTO TRIUNFO,02/01/2015,85744,1766175200
3808,PUERTO TRIUNFO,03/01/2015,95416,1905163900
3808,PUERTO TRIUNFO,04/01/2015,100651,1880506300
3808,PUERTO TRIUNFO,05/01/2015,91511,1804180000
3808,PUERTO TRIUNFO,06/01/2015,104996,1903890200
3808,PUERTO TRIUNFO,07/01/2015,105791,2026336000
3808,PUERTO TRIUNFO,08/01/2015,107426,2012076100
3808,PUERTO TRIUNFO,09/01/2015,94925,1924258100
3808,PUERTO TRIUNFO,10/01/2015,113694,2136403200
3808,PUERTO TRIUNFO,11/01/2015,107350,2044140300
3808,PUERTO TRIUNFO,12/01/2015,150715,2488980900
3808,PUERTO TRIUNFO,01/01/2016,157971,2695219500
3808,PUERTO TRIUNFO,02/01/2016,92581,2042833600
3808,PUERTO TRIUNFO,03/01/2016,126686,2399290600
3808,PUERTO TRIUNFO,04/01/2016,92112,2021991400
3808,PUERTO TRIUNFO,05/01/2016,102676,2101831200
3808,PUERTO TRIUNFO,06/01/2016,106902,2113499600
3808,PUERTO TRIUNFO,07/01/2016,107472,1992158100
3808,PUERTO TRIUNFO,08/01/2016,117410,2435946700
3808,PUERTO TRIUNFO,09/01/2016,98061,2112837000
3808,PUERTO TRIUNFO,10/01/2016,114767,2299708800
3808,PUERTO TRIUNFO,11/01/2016,112728,2312439200
3808,PUERTO TRIUNFO,12/01/2016,146006,2678463600
3808,PUERTO TRIUNFO,01/01/2017,154334,2816312000
3808,PUERTO TRIUNFO,02/01/2017,92813,2229883300
3808,PUERTO TRIUNFO,03/01/2017,101776,2366873100
3808,PUERTO TRIUNFO,04/01/2017,121596,2479053000
3808,PUERTO TRIUNFO,05/01/2017,102885,2395033900
3808,PUERTO TRIUNFO,06/01/2017,119996,2544746900
3808,PUERTO TRIUNFO,07/01/2017,120904,2589048300
3808,PUERTO TRIUNFO,08/01/2017,120322,2620958300
3808,PUERTO TRIUNFO,09/01/2017,103492,2384992800
3808,PUERTO TRIUNFO,10/01/2017,121525,2619050500
3808,PUERTO TRIUNFO,11/01/2017,116671,2579592400
3808,PUERTO TRIUNFO,12/01/2017,159059,2991380100
3808,PUERTO TRIUNFO,01/01/2018,169702,3249990800
3808,PUERTO TRIUNFO,02/01/2018,99549,2472048400
3808,PUERTO TRIUNFO,03/01/2018,126966,2766351200
3808,PUERTO TRIUNFO,04/01/2018,110771,2650765400
3808,PUERTO TRIUNFO,05/01/2018,106053,2561002400
3808,PUERTO TRIUNFO,06/01/2018,122674,2710874800
3808,PUERTO TRIUNFO,07/01/2018,128324,2834697000
3808,PUERTO TRIUNFO,08/01/2018,127456,2901467200
3808,PUERTO TRIUNFO,09/01/2018,0,0
3808,PUERTO TRIUNFO,10/01/2018,0,0
3808,PUERTO TRIUNFO,11/01/2018,0,0
3808,PUERTO TRIUNFO,12/01/2018,0,0
3921,PURGATORIO,01/01/2014,109922,827592700
3921,PURGATORIO,02/01/2014,76872,591417900
3921,PURGATORIO,03/01/2014,87437,690601800
3921,PURGATORIO,04/01/2014,94072,715001000
3921,PURGATORIO,05/01/2014,83449,653029700
3921,PURGATORIO,06/01/2014,85327,637273900
3921,PURGATORIO,07/01/2014,86722,661922500
3921,PURGATORIO,08/01/2014,84510,626454800
3921,PURGATORIO,09/01/2014,81073,608905800
3921,PURGATORIO,10/01/2014,88010,650651700
3921,PURGATORIO,11/01/2014,85379,642230800
3921,PURGATORIO,12/01/2014,101308,740460100
3921,PURGATORIO,01/01/2015,107927,788067500
3921,PURGATORIO,02/01/2015,78016,607136900
3921,PURGATORIO,03/01/2015,89909,690809800
3921,PURGATORIO,04/01/2015,90481,700914000
3921,PURGATORIO,05/01/2015,87599,677713000
3921,PURGATORIO,06/01/2015,95365,725175700
3921,PURGATORIO,07/01/2015,93395,703731900
3921,PURGATORIO,08/01/2015,92737,707473100
3921,PURGATORIO,09/01/2015,89554,687136900
3921,PURGATORIO,10/01/2015,98071,741058600
3921,PURGATORIO,11/01/2015,94752,718955100
3921,PURGATORIO,12/01/2015,116088,879619600
3921,PURGATORIO,01/01/2016,123889,937469500
3921,PURGATORIO,02/01/2016,89737,718555700
3921,PURGATORIO,03/01/2016,105636,829566900
3921,PURGATORIO,04/01/2016,85919,693476000
3921,PURGATORIO,05/01/2016,92443,735940600
3921,PURGATORIO,06/01/2016,96542,767762200
3921,PURGATORIO,07/01/2016,94673,728208400
3921,PURGATORIO,08/01/2016,95120,753713200
3921,PURGATORIO,09/01/2016,89786,719074300
3921,PURGATORIO,10/01/2016,97696,776502400
3921,PURGATORIO,11/01/2016,94204,754804700
3921,PURGATORIO,12/01/2016,110439,864006300
3921,PURGATORIO,01/01/2017,118005,932830500
3921,PURGATORIO,02/01/2017,83435,697092900
3921,PURGATORIO,03/01/2017,92798,783381200
3921,PURGATORIO,04/01/2017,101585,882347900
3921,PURGATORIO,05/01/2017,91764,819318600
3921,PURGATORIO,06/01/2017,96912,844012600
3921,PURGATORIO,07/01/2017,97746,861075200
3921,PURGATORIO,08/01/2017,93359,965059600
3921,PURGATORIO,09/01/2017,84888,1262420600
3921,PURGATORIO,10/01/2017,90684,1361246800
3921,PURGATORIO,11/01/2017,90624,1348990700
3921,PURGATORIO,12/01/2017,108626,1558436700
3921,PURGATORIO,01/01/2018,117549,1689762000
3921,PURGATORIO,02/01/2018,79774,1246570700
3921,PURGATORIO,03/01/2018,96913,1437264300
3921,PURGATORIO,04/01/2018,86736,1330776600
3921,PURGATORIO,05/01/2018,82801,1240759700
3921,PURGATORIO,06/01/2018,81844,1198105300
3921,PURGATORIO,07/01/2018,91719,1349502800
3921,PURGATORIO,08/01/2018,92291,1360299600
3921,PURGATORIO,09/01/2018,85496,1280051100
3921,PURGATORIO,10/01/2018,93664,1381690400
3921,PURGATORIO,11/01/2018,90131,1322513100
3921,PURGATORIO,12/01/2018,108378,1545757200
3964,RINCON HONDO,01/01/2014,0,0
3964,RINCON HONDO,02/01/2014,0,0
3964,RINCON HONDO,03/01/2014,0,0
3964,RINCON HONDO,04/01/2014,0,0
3964,RINCON HONDO,05/01/2014,0,0
3964,RINCON HONDO,06/01/2014,0,0
3964,RINCON HONDO,07/01/2014,0,0
3964,RINCON HONDO,08/01/2014,0,0
3964,RINCON HONDO,09/01/2014,0,0
3964,RINCON HONDO,10/01/2014,0,0
3964,RINCON HONDO,11/01/2014,0,0
3964,RINCON HONDO,12/01/2014,0,0
3964,RINCON HONDO,01/01/2015,0,0
3964,RINCON HONDO,02/01/2015,0,0
3964,RINCON HONDO,03/01/2015,0,0
3964,RINCON HONDO,04/01/2015,0,0
3964,RINCON HONDO,05/01/2015,0,0
3964,RINCON HONDO,06/01/2015,0,0
3964,RINCON HONDO,07/01/2015,0,0
3964,RINCON HONDO,08/01/2015,0,0
3964,RINCON HONDO,09/01/2015,0,0
3964,RINCON HONDO,10/01/2015,0,0
3964,RINCON HONDO,11/01/2015,0,0
3964,RINCON HONDO,12/01/2015,0,0
3964,RINCON HONDO,01/01/2016,0,0
3964,RINCON HONDO,02/01/2016,0,0
3964,RINCON HONDO,03/01/2016,0,0
3964,RINCON HONDO,04/01/2016,0,0
3964,RINCON HONDO,05/01/2016,36945,346980900
3964,RINCON HONDO,06/01/2016,48376,483823250
3964,RINCON HONDO,07/01/2016,47773,464843500
3964,RINCON HONDO,08/01/2016,50120,523935700
3964,RINCON HONDO,09/01/2016,47236,485742200
3964,RINCON HONDO,10/01/2016,49677,493239100
3964,RINCON HONDO,11/01/2016,48150,488165600
3964,RINCON HONDO,12/01/2016,63978,624728000
3964,RINCON HONDO,01/01/2017,60565,610257100
3964,RINCON HONDO,02/01/2017,46204,507092700
3964,RINCON HONDO,03/01/2017,51965,571007100
3964,RINCON HONDO,04/01/2017,58820,624573800
3964,RINCON HONDO,05/01/2017,49914,529768000
3964,RINCON HONDO,06/01/2017,50080,533843800
3964,RINCON HONDO,07/01/2017,52109,552759500
3964,RINCON HONDO,08/01/2017,49058,512157300
3964,RINCON HONDO,09/01/2017,46641,486472900
3964,RINCON HONDO,10/01/2017,49037,515762900
3964,RINCON HONDO,11/01/2017,47687,506661100
3964,RINCON HONDO,12/01/2017,61525,627885300
3964,RINCON HONDO,01/01/2018,61769,641586800
3964,RINCON HONDO,02/01/2018,24706,272719500
3964,RINCON HONDO,03/01/2018,0,0
3964,RINCON HONDO,04/01/2018,0,0
3964,RINCON HONDO,05/01/2018,0,0
3964,RINCON HONDO,06/01/2018,0,0
3964,RINCON HONDO,07/01/2018,0,0
3964,RINCON HONDO,08/01/2018,0,0
3964,RINCON HONDO,09/01/2018,0,0
3964,RINCON HONDO,10/01/2018,0,0
3964,RINCON HONDO,11/01/2018,0,0
3964,RINCON HONDO,12/01/2018,0,0
3974,RIO BOGOTA,01/01/2014,666799,4260027900
3974,RIO BOGOTA,02/01/2014,631797,4023140200
3974,RIO BOGOTA,03/01/2014,711972,4646068400
3974,RIO BOGOTA,04/01/2014,683512,4526079800
3974,RIO BOGOTA,05/01/2014,704336,4486958700
3974,RIO BOGOTA,06/01/2014,667137,4260157200
3974,RIO BOGOTA,07/01/2014,713453,4638381500
3974,RIO BOGOTA,08/01/2014,729459,4661798300
3974,RIO BOGOTA,09/01/2014,701393,4429328900
3974,RIO BOGOTA,10/01/2014,738036,4628463300
3974,RIO BOGOTA,11/01/2014,708675,4370037600
3974,RIO BOGOTA,12/01/2014,787726,4976485900
3974,RIO BOGOTA,01/01/2015,696241,4503591100
3974,RIO BOGOTA,02/01/2015,664839,4361662400
3974,RIO BOGOTA,03/01/2015,741315,4774160600
3974,RIO BOGOTA,04/01/2015,696045,4539751100
3974,RIO BOGOTA,05/01/2015,743837,4809992500
3974,RIO BOGOTA,06/01/2015,732072,4820429900
3974,RIO BOGOTA,07/01/2015,771025,5204422500
3974,RIO BOGOTA,08/01/2015,771028,5199847000
3974,RIO BOGOTA,09/01/2015,736352,5041356800
3974,RIO BOGOTA,10/01/2015,771395,5165907900
3974,RIO BOGOTA,11/01/2015,733881,4862477000
3974,RIO BOGOTA,12/01/2015,819219,5404302800
3974,RIO BOGOTA,01/01/2016,714286,4961509200
3974,RIO BOGOTA,02/01/2016,711530,4982415900
3974,RIO BOGOTA,03/01/2016,740442,5115309000
3974,RIO BOGOTA,04/01/2016,735962,4990199900
3974,RIO BOGOTA,05/01/2016,760224,5063535000
3974,RIO BOGOTA,06/01/2016,739632,4969581400
3974,RIO BOGOTA,07/01/2016,750798,4883636400
3974,RIO BOGOTA,08/01/2016,770933,5182408000
3974,RIO BOGOTA,09/01/2016,746908,4962313700
3974,RIO BOGOTA,10/01/2016,767333,5066872100
3974,RIO BOGOTA,11/01/2016,743670,4916755200
3974,RIO BOGOTA,12/01/2016,813290,5393722300
3974,RIO BOGOTA,01/01/2017,728825,5077110100
3974,RIO BOGOTA,02/01/2017,694251,4882660900
3974,RIO BOGOTA,03/01/2017,777369,5459294200
3974,RIO BOGOTA,04/01/2017,752116,5296282400
3974,RIO BOGOTA,05/01/2017,777140,5393692800
3974,RIO BOGOTA,06/01/2017,759521,5332181100
3974,RIO BOGOTA,07/01/2017,786711,5495908200
3974,RIO BOGOTA,08/01/2017,786207,5484293700
3974,RIO BOGOTA,09/01/2017,749332,5230989100
3974,RIO BOGOTA,10/01/2017,781785,5465271000
3974,RIO BOGOTA,11/01/2017,771280,5412315900
3974,RIO BOGOTA,12/01/2017,847537,5912242700
3974,RIO BOGOTA,01/01/2018,743777,5436792500
3974,RIO BOGOTA,02/01/2018,708900,5202437300
3974,RIO BOGOTA,03/01/2018,792520,5791713000
3974,RIO BOGOTA,04/01/2018,728417,5182971400
3974,RIO BOGOTA,05/01/2018,804820,5902206200
3974,RIO BOGOTA,06/01/2018,796714,5882285500
3974,RIO BOGOTA,07/01/2018,799442,5961525800
3974,RIO BOGOTA,08/01/2018,819476,6082898900
3974,RIO BOGOTA,09/01/2018,791831,5908303800
3974,RIO BOGOTA,10/01/2018,817909,6202894400
3974,RIO BOGOTA,11/01/2018,797097,6056332300
3974,RIO BOGOTA,12/01/2018,883196,6569046900
,RIO SECO,01/01/2014,0,0
,RIO SECO,02/01/2014,0,0
,RIO SECO,03/01/2014,0,0
,RIO SECO,04/01/2014,0,0
,RIO SECO,05/01/2014,0,0
,RIO SECO,06/01/2014,0,0
,RIO SECO,07/01/2014,0,0
,RIO SECO,08/01/2014,0,0
,RIO SECO,09/01/2014,0,0
,RIO SECO,10/01/2014,0,0
,RIO SECO,11/01/2014,0,0
,RIO SECO,12/01/2014,0,0
,RIO SECO,01/01/2015,0,0
,RIO SECO,02/01/2015,0,0
,RIO SECO,03/01/2015,0,0
,RIO SECO,04/01/2015,0,0
,RIO SECO,05/01/2015,0,0
,RIO SECO,06/01/2015,0,0
,RIO SECO,07/01/2015,0,0
,RIO SECO,08/01/2015,0,0
,RIO SECO,09/01/2015,0,0
,RIO SECO,10/01/2015,0,0
,RIO SECO,11/01/2015,0,0
,RIO SECO,12/01/2015,0,0
,RIO SECO,01/01/2016,0,0
,RIO SECO,02/01/2016,0,0
,RIO SECO,03/01/2016,0,0
,RIO SECO,04/01/2016,0,0
,RIO SECO,05/01/2016,0,0
,RIO SECO,06/01/2016,0,0
,RIO SECO,07/01/2016,0,0
,RIO SECO,08/01/2016,0,0
,RIO SECO,09/01/2016,19886,164874100
,RIO SECO,10/01/2016,65878,537141750
,RIO SECO,11/01/2016,63965,522735800
,RIO SECO,12/01/2016,80973,660958000
,RIO SECO,01/01/2017,73864,621021700
,RIO SECO,02/01/2017,30559,263175150
,RIO SECO,03/01/2017,0,0
,RIO SECO,04/01/2017,0,0
,RIO SECO,05/01/2017,0,0
,RIO SECO,06/01/2017,0,0
,RIO SECO,07/01/2017,0,0
,RIO SECO,08/01/2017,0,0
,RIO SECO,09/01/2017,0,0
,RIO SECO,10/01/2017,0,0
,RIO SECO,11/01/2017,0,0
,RIO SECO,12/01/2017,0,0
,RIO SECO,01/01/2018,0,0
,RIO SECO,02/01/2018,0,0
,RIO SECO,03/01/2018,0,0
,RIO SECO,04/01/2018,0,0
,RIO SECO,05/01/2018,0,0
,RIO SECO,06/01/2018,0,0
,RIO SECO,07/01/2018,0,0
,RIO SECO,08/01/2018,0,0
,RIO SECO,09/01/2018,0,0
,RIO SECO,10/01/2018,0,0
,RIO SECO,11/01/2018,0,0
,RIO SECO,12/01/2018,0,0
3972,RIO SOGAMOSO,01/01/2014,0,0
3972,RIO SOGAMOSO,02/01/2014,0,0
3972,RIO SOGAMOSO,03/01/2014,0,0
3972,RIO SOGAMOSO,04/01/2014,0,0
3972,RIO SOGAMOSO,05/01/2014,0,0
3972,RIO SOGAMOSO,06/01/2014,0,0
3972,RIO SOGAMOSO,07/01/2014,0,0
3972,RIO SOGAMOSO,08/01/2014,0,0
3972,RIO SOGAMOSO,09/01/2014,0,0
3972,RIO SOGAMOSO,10/01/2014,0,0
3972,RIO SOGAMOSO,11/01/2014,0,0
3972,RIO SOGAMOSO,12/01/2014,0,0
3972,RIO SOGAMOSO,01/01/2015,0,0
3972,RIO SOGAMOSO,02/01/2015,0,0
3972,RIO SOGAMOSO,03/01/2015,0,0
3972,RIO SOGAMOSO,04/01/2015,0,0
3972,RIO SOGAMOSO,05/01/2015,0,0
3972,RIO SOGAMOSO,06/01/2015,0,0
3972,RIO SOGAMOSO,07/01/2015,0,0
3972,RIO SOGAMOSO,08/01/2015,0,0
3972,RIO SOGAMOSO,09/01/2015,0,0
3972,RIO SOGAMOSO,10/01/2015,156582,1317652300
3972,RIO SOGAMOSO,11/01/2015,151580,1272344250
3972,RIO SOGAMOSO,12/01/2015,176516,1448453000
3972,RIO SOGAMOSO,01/01/2016,165769,1407381400
3972,RIO SOGAMOSO,02/01/2016,137965,1250353400
3972,RIO SOGAMOSO,03/01/2016,152381,1342766700
3972,RIO SOGAMOSO,04/01/2016,139862,1244240800
3972,RIO SOGAMOSO,05/01/2016,144753,1288514800
3972,RIO SOGAMOSO,06/01/2016,148031,1344636600
3972,RIO SOGAMOSO,07/01/2016,155475,1395141600
3972,RIO SOGAMOSO,08/01/2016,152476,1380876700
3972,RIO SOGAMOSO,09/01/2016,145218,1318791300
3972,RIO SOGAMOSO,10/01/2016,149761,1346364700
3972,RIO SOGAMOSO,11/01/2016,145671,1312799500
3972,RIO SOGAMOSO,12/01/2016,171852,1516516600
3972,RIO SOGAMOSO,01/01/2017,166336,1497558800
3972,RIO SOGAMOSO,02/01/2017,132834,1264700100
3972,RIO SOGAMOSO,03/01/2017,142048,1340984000
3972,RIO SOGAMOSO,04/01/2017,144619,1338833300
3972,RIO SOGAMOSO,05/01/2017,139160,1305408900
3972,RIO SOGAMOSO,06/01/2017,144687,1342112700
3972,RIO SOGAMOSO,07/01/2017,150371,1397535300
3972,RIO SOGAMOSO,08/01/2017,147206,1373798000
3972,RIO SOGAMOSO,09/01/2017,140547,1324665000
3972,RIO SOGAMOSO,10/01/2017,153579,1451480600
3972,RIO SOGAMOSO,11/01/2017,149846,1412049900
3972,RIO SOGAMOSO,12/01/2017,102704,948616500
3972,RIO SOGAMOSO,01/01/2018,112962,940673400
3972,RIO SOGAMOSO,02/01/2018,114889,973823400
3972,RIO SOGAMOSO,03/01/2018,137239,1162331350
3972,RIO SOGAMOSO,04/01/2018,132045,1122420400
3972,RIO SOGAMOSO,05/01/2018,131497,1139217300
3972,RIO SOGAMOSO,06/01/2018,138800,1200844700
3972,RIO SOGAMOSO,07/01/2018,142366,1233018400
3972,RIO SOGAMOSO,08/01/2018,141883,1234582700
3972,RIO SOGAMOSO,09/01/2018,130827,1144462800
3972,RIO SOGAMOSO,10/01/2018,138482,1214083000
3972,RIO SOGAMOSO,11/01/2018,137159,1206201300
3972,RIO SOGAMOSO,12/01/2018,163816,1428273500
6805,RIONEGRO,01/01/2014,160910,1284437850
6805,RIONEGRO,02/01/2014,114848,991219550
6805,RIONEGRO,03/01/2014,124519,1046244900
6805,RIONEGRO,04/01/2014,133683,1118200820
6805,RIONEGRO,05/01/2014,148586,1550374900
6805,RIONEGRO,06/01/2014,136597,1230200500
6805,RIONEGRO,07/01/2014,131562,1142545750
6805,RIONEGRO,08/01/2014,129601,1094133200
6805,RIONEGRO,09/01/2014,121013,1037069200
6805,RIONEGRO,10/01/2014,131421,1113974450
6805,RIONEGRO,11/01/2014,145383,1280638250
6805,RIONEGRO,12/01/2014,146643,1171647300
6805,RIONEGRO,01/01/2015,160403,1277167500
6805,RIONEGRO,02/01/2015,114062,1004356850
6805,RIONEGRO,03/01/2015,122232,983009450
6805,RIONEGRO,04/01/2015,128569,1103974600
6805,RIONEGRO,05/01/2015,129790,1119385000
6805,RIONEGRO,06/01/2015,132390,1105973350
6805,RIONEGRO,07/01/2015,133572,1119715600
6805,RIONEGRO,08/01/2015,131409,1077697200
6805,RIONEGRO,09/01/2015,123353,1043108050
6805,RIONEGRO,10/01/2015,135908,1126385950
6805,RIONEGRO,11/01/2015,132348,1110492500
6805,RIONEGRO,12/01/2015,158275,1245084700
6805,RIONEGRO,01/01/2016,171327,1394896500
6805,RIONEGRO,02/01/2016,121789,1096419550
6805,RIONEGRO,03/01/2016,139172,1205491550
6805,RIONEGRO,04/01/2016,72496,636819450
6805,RIONEGRO,05/01/2016,0,0
6805,RIONEGRO,06/01/2016,0,0
6805,RIONEGRO,07/01/2016,0,0
6805,RIONEGRO,08/01/2016,0,0
6805,RIONEGRO,09/01/2016,0,0
6805,RIONEGRO,10/01/2016,0,0
6805,RIONEGRO,11/01/2016,0,0
6805,RIONEGRO,12/01/2016,0,0
6805,RIONEGRO,01/01/2017,0,0
6805,RIONEGRO,02/01/2017,0,0
6805,RIONEGRO,03/01/2017,0,0
6805,RIONEGRO,04/01/2017,0,0
6805,RIONEGRO,05/01/2017,0,0
6805,RIONEGRO,06/01/2017,0,0
6805,RIONEGRO,07/01/2017,0,0
6805,RIONEGRO,08/01/2017,0,0
6805,RIONEGRO,09/01/2017,0,0
6805,RIONEGRO,10/01/2017,0,0
6805,RIONEGRO,11/01/2017,0,0
6805,RIONEGRO,12/01/2017,0,0
6805,RIONEGRO,01/01/2018,0,0
6805,RIONEGRO,02/01/2018,0,0
6805,RIONEGRO,03/01/2018,0,0
6805,RIONEGRO,04/01/2018,0,0
6805,RIONEGRO,05/01/2018,0,0
6805,RIONEGRO,06/01/2018,0,0
6805,RIONEGRO,07/01/2018,0,0
6805,RIONEGRO,08/01/2018,0,0
6805,RIONEGRO,09/01/2018,0,0
6805,RIONEGRO,10/01/2018,0,0
6805,RIONEGRO,11/01/2018,0,0
6805,RIONEGRO,12/01/2018,0,0
6004,ROZO,01/01/2014,93451,730595500
6004,ROZO,02/01/2014,77809,636207600
6004,ROZO,03/01/2014,87470,708637900
6004,ROZO,04/01/2014,88553,704943600
6004,ROZO,05/01/2014,87346,706375800
6004,ROZO,06/01/2014,86488,690140500
6004,ROZO,07/01/2014,90639,720477700
6004,ROZO,08/01/2014,92447,741255900
6004,ROZO,09/01/2014,86106,697677900
6004,ROZO,10/01/2014,92122,733388800
6004,ROZO,11/01/2014,91221,728021800
6004,ROZO,12/01/2014,108142,845835100
6004,ROZO,01/01/2015,102355,814778700
6004,ROZO,02/01/2015,84506,711667400
6004,ROZO,03/01/2015,97570,831045700
6004,ROZO,04/01/2015,96182,784633900
6004,ROZO,05/01/2015,98734,801216700
6004,ROZO,06/01/2015,103800,830888700
6004,ROZO,07/01/2015,110010,908816500
6004,ROZO,08/01/2015,109609,893572300
6004,ROZO,09/01/2015,98865,804269200
6004,ROZO,10/01/2015,106107,862125600
6004,ROZO,11/01/2015,106340,863728500
6004,ROZO,12/01/2015,124717,1004981200
6004,ROZO,01/01/2016,118214,974653400
6004,ROZO,02/01/2016,95641,831984700
6004,ROZO,03/01/2016,109865,942696600
6004,ROZO,04/01/2016,98059,849852300
